Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
Opiods,HSPB1,nm_001540.3,nm_001260949.2,nm_013560.2,nm_031970.4,,xm_012449023.1,nm_001025569.1,,xm_010980735.1,nm_001003295.2,,xm_003470110.3,,xm_012064214.1,xm_005415130.2,xm_008018401.1,xm_006859681.1,xm_004688019.2,xm_007624257.1,xm_004448274.2,xm_013031764.1,xm_004705623.1,xm_006889696.1,xm_008141455.1,nm_001164011.1,,,xm_008594571.1,,xm_004840094.2,xm_005328508.2,xm_004666275.1,xm_003419038.1,nm_001283885.1,xm_011760034.1,xm_011990595.1,,xm_005080371.2,,xm_005344605.2,,xm_007491904.1,xm_004761627.2,,xm_012498702.1,xm_004587194.1,xm_004631776.2,xm_004399079.2,xm_004268817.2,,xm_003794184.2,nm_001012458.1,xm_003807257.2,xm_519163.5,xm_009202794.1,xm_002817818.3,xm_012640279.1,xm_011371550.1,xm_010387433.1,,xm_003934276.2,xm_004620854.1,xm_005661968.1,xm_004385941.1,,
Opiods,MDH2,nm_001282403.1,,nm_008617.2,nm_031151.2,,xm_012449024.1,xm_005225008.2,xm_008981708.1,xm_010980738.1,xm_844851.3,,xm_003470109.3,,xm_012034038.1,xm_005396810.2,xm_008018379.1,xm_006859683.1,xm_004688278.2,xm_007624235.1,xm_004448273.2,xm_013031810.1,xm_004701688.1,xm_006889695.1,xm_008141458.1,nm_001195526.1,,nm_001278853.1,xm_008594581.1,,xm_004840087.2,xm_005328509.2,xm_012950623.1,xm_003416586.2,nm_001283160.1,xm_011767329.1,xm_011976312.1,,xm_005080370.2,xm_012759066.1,xm_005344607.2,,,xm_004761631.2,,xm_012496225.1,xm_012927540.1,xm_012514594.1,xm_012561894.1,xm_004268815.2,,xm_012807866.1,,xm_003808922.2,xm_001156205.3,xm_003895851.2,nm_001134205.1,xm_012640280.1,xm_011371544.1,xm_010375649.1,,xm_003934127.2,xm_004620885.1,nm_001244153.1,xm_012558258.1,,nm_001281804.1
Opiods,NAPA,nm_003827.3,nm_001194588.1,nm_025898.3,nm_080585.1,,xm_012446605.1,nm_001192487.2,xm_002758189.2,xm_010991683.1,xm_847061.4,,xm_003464611.3,,xm_012080685.1,xm_005413880.2,xm_007997362.1,xm_006868233.1,xm_004694240.2,nm_001246775.1,xm_004476394.1,xm_013032741.1,xm_004710405.1,xm_006898638.1,xm_008154419.1,,,,xm_008586043.1,xm_004050730.1,xm_004867044.2,xm_005336583.2,xm_004672775.1,xm_003406739.2,nm_001287650.1,xm_011736102.1,xm_011969849.1,,xm_013125519.1,xm_012761559.1,xm_005361066.2,,xm_001373901.2,xm_004767468.2,xm_008822167.1,xm_012496672.1,xm_004597027.1,xm_004644268.1,xm_004400920.2,xm_004271110.1,,xm_003799557.2,nm_001093782.2,xm_003814109.2,nm_001246629.1,xm_009216653.1,nm_001131455.1,xm_012653379.1,xm_011378166.1,xm_010377397.1,,xm_003940292.2,xm_004607702.1,nm_001244384.1,xm_004381615.2,xm_006163616.1,nm_001291898.1
Opiods,NOG,nm_005450.4,nm_001266397.1,nm_008711.2,nm_012990.1,,xm_012460453.1,,,xm_010990519.1,xm_005624989.1,,xm_005008345.2,,xm_012054883.1,xm_005394073.2,xm_008011393.1,xm_006832406.1,xm_004684399.2,xm_003498183.2,xm_004481252.2,xm_013037822.1,xm_004707032.2,xm_006889263.1,xm_008147741.1,,xm_007526692.1,,xm_008580857.1,,xm_004859790.1,xm_005321601.1,xm_004669980.1,xm_003414604.2,,xm_011732968.1,xm_011979240.1,,xm_005075810.2,,xm_005350520.1,,,xm_004747353.2,,xm_003272285.2,xm_004591001.2,xm_004645279.1,xm_004405187.1,xm_004271794.2,,xm_003795558.2,nm_001174110.1,xm_003817408.2,,,xm_009251594.1,xm_012665691.1,xm_011365003.1,xm_010380650.1,,xm_003931333.2,xm_004608647.1,nm_001143691.1,xm_004377901.2,,
Opiods,OPRD1,nm_000911.3,nm_001032824.1,nm_013622.3,nm_012617.1,xm_011229472.1,xm_012440007.1,nm_001191148.1,xm_002747768.1,xm_010981688.1,xm_544455.5,nm_001314237.1,xm_003471096.3,xm_004425847.1,xm_012066723.1,xm_005394969.2,xm_007979748.1,xm_006862209.1,xm_004678699.2,xm_007639408.1,xm_012524134.1,xm_013032147.1,xm_004713688.1,xm_006894917.1,xm_008147977.1,nm_001257099.1,xm_007522438.1,xm_011279704.1,xm_008568691.1,,xm_004850778.1,xm_005317702.2,xm_012951873.1,xm_003415273.2,nm_001287630.1,xm_011763117.1,xm_012000142.1,,xm_005079535.2,xm_012750835.1,xm_005353137.1,,xm_007491486.1,xm_004741003.2,xm_008847938.1,xm_012498336.1,xm_004591662.1,xm_004633855.1,xm_004394641.1,xm_004266576.1,xm_008252017.1,xm_003800768.1,xm_004011420.2,xm_008976852.1,nm_001033915.1,xm_009205836.1,xm_002811158.1,xm_012645931.1,xm_011357761.1,xm_010380330.1,,xm_003937630.2,xm_004603525.1,xm_003356260.4,xm_012555769.1,xm_006164602.1,
Opiods,OPRM1,nm_000914.4,nm_001032824.1,nm_001302793.1,nm_001304740.1,xm_011217052.1,xm_012451982.1,nm_174408.2,xm_009003626.1,xm_010994022.1,nm_001314122.1,nm_001285680.1,nm_001172738.2,xm_004425847.1,xm_012066722.1,xm_005390563.2,xm_008007641.1,xm_006868444.1,xm_004673945.2,xm_007627864.1,xm_012519386.1,xm_013026982.1,xm_004701938.2,xm_006882749.1,xm_008154676.1,nm_001257081.1,xm_007522438.1,xm_011279704.1,xm_008582980.1,xm_004059715.1,nm_001267590.1,xm_013356921.1,xm_012951228.1,xm_010588919.1,nm_001287630.1,xm_011736267.1,xm_011970813.1,,xm_005065903.2,xm_012750835.1,xm_005363418.1,,xm_007491486.1,xm_004778185.1,xm_008854728.1,xm_003255906.2,xm_012929893.1,xm_004628495.2,xm_004412848.2,xm_004263698.2,nm_001082382.1,xm_003797863.2,xm_004011420.2,xm_008963880.1,nm_001033915.1,xm_009205836.1,xm_002817504.3,xm_012646796.1,xm_011362711.1,xm_010357556.1,,xm_010344269.1,xm_012932494.1,nm_001001538.1,xm_004368818.1,xm_006164602.1,nm_001291898.1
Opiods,PSMB4,nm_002796.2,nm_001265960.1,nm_008945.3,nm_031629.2,,xm_012463467.1,,,xm_010996782.1,xm_533057.6,,xm_003479011.3,,,xm_005414583.1,xm_007977201.1,xm_006861416.1,xm_004693683.2,,xm_004451725.2,xm_013015397.1,xm_004716652.1,xm_006900099.1,xm_008147286.1,,,,xm_008575165.1,,xm_004854066.2,xm_005331215.2,xm_004667156.1,xm_003409466.2,nm_001284864.1,xm_011769332.1,xm_011973539.1,,xm_005084300.2,xm_012767586.1,xm_005357009.1,,,xm_004776714.2,,xm_012511287.1,xm_004588891.1,xm_004632363.1,xm_004404268.1,xm_004285206.1,nm_001171305.1,xm_003800378.1,,xm_003817248.2,xm_009431282.1,nm_001168954.1,xm_009244431.1,xm_012658726.1,xm_011377665.1,xm_010387163.1,,xm_003941935.2,xm_004618093.1,nm_001244456.1,xm_004389544.1,,
Opiods,SYN1,nm_006950.3,,nm_013680.4,nm_019133.2,,xm_012477381.1,nm_174191.2,,xm_010996299.1,xm_003435504.3,,xm_005000241.2,,xm_012069427.1,xm_005408937.2,xm_007991542.1,xm_006864219.1,xm_004689989.2,,xm_004472146.2,xm_013035536.1,xm_004713185.2,xm_006898908.1,xm_008152990.1,,,,xm_008577386.1,,xm_004875300.2,xm_005324025.1,xm_004668814.1,xm_010597769.1,,xm_011734382.1,xm_011982876.1,,xm_005085714.2,xm_012748313.1,xm_013352892.1,,,xm_004754979.2,xm_008854893.1,xm_012498602.1,xm_012927759.1,xm_004633510.1,xm_004396752.2,xm_004281980.1,nm_001171361.1,xm_003799624.2,,xm_008974983.1,,xm_003917636.2,xm_002831570.3,xm_012652329.1,xm_011380079.1,xm_010366133.1,,xm_010350253.1,xm_004612883.1,nm_001141988.1,xm_004376884.1,xm_006160687.1,
Opiods,TACR1,nm_001058.3,nm_001037861.1,nm_009313.5,nm_012667.2,,xm_012452131.1,nm_001192333.1,xm_002756443.2,xm_010988559.1,nm_001012619.1,,xm_013151476.1,xm_004428121.1,xm_012084414.1,xm_005385472.2,xm_007970096.1,xm_006870780.1,xm_004691576.2,xm_007613798.1,xm_004473444.1,xm_013034599.1,xm_004704374.1,xm_006880983.1,xm_008147391.1,xm_001502702.2,xm_007537489.1,,xm_008579702.1,xm_004040220.1,xm_004844651.1,xm_005329393.1,xm_004660549.1,xm_003413703.2,,xm_011713727.1,xm_011987273.1,,xm_005078288.2,xm_012757345.1,xm_005364701.1,,xm_001368063.3,xm_004742277.1,xm_008827804.1,xm_003268719.1,xm_004590706.1,xm_004634135.1,xm_004398747.1,xm_004277124.1,nm_001082055.1,xm_003793360.1,nm_001280716.1,xm_003810318.2,,,xm_002811856.2,xm_012664881.1,xm_011358084.1,xm_010379274.1,,xm_003922565.2,xm_004612007.1,xm_003482466.3,xm_012555638.1,xm_006151196.1,
Opiods,TUBB2B,nm_178012.4,nm_001194791.1,nm_023716.2,nm_001013886.2,xm_011237856.1,xm_012440286.1,nm_001003900.1,xm_002758067.2,xm_010998877.1,xm_851058.4,,xm_003468811.3,xm_004427617.1,xm_012079727.1,xm_005398904.2,xm_007973829.1,xm_006870551.1,xm_004694836.2,nm_001244101.1,xm_004483394.2,xm_013016681.1,xm_004711676.2,xm_006888716.1,xm_008157375.1,,,xm_006928328.2,xm_008563580.1,xm_004054219.1,xm_004847765.2,xm_005327505.2,xm_004666167.2,xm_003417859.2,nm_001283898.1,xm_011753680.1,xm_011984562.1,,xm_005066401.2,xm_012784480.1,xm_005355026.2,,xm_001368157.2,xm_013056778.1,xm_008831672.1,xm_003272206.2,xm_004595591.2,xm_012514076.1,xm_004408402.2,xm_004281069.2,xm_002723961.2,xm_003788277.2,xm_012178011.1,xm_008972635.1,nm_001280428.1,xm_003914128.2,xm_002816365.3,xm_012646164.1,xm_011367060.1,xm_010361797.1,,xm_003927390.2,xm_012935056.1,xm_005665539.2,xm_004387562.2,,
Alcohol,AFF1,nm_001166693.2,,nm_133919.4,nm_001107206.1,,xm_012437714.1,nm_001191525.1,xm_002756443.2,xm_010983119.1,xm_014109958.1,,xm_013151914.1,,xm_012040152.1,xm_005401342.2,xm_007999176.1,xm_006867744.1,xm_012724178.1,xm_007654570.1,xm_004467399.1,xm_013029841.1,xm_013004832.1,xm_006885319.1,xm_008143700.1,,,,xm_008585166.1,,xm_004870535.1,xm_005341933.2,xm_012949446.1,xm_010594060.1,,xm_011737758.1,xm_011990756.1,,xm_013117978.1,xm_012762141.1,xm_013350840.1,,,xm_004756130.2,xm_008845867.1,xm_012499547.1,xm_004590644.2,xm_012514263.1,xm_012564539.1,xm_012538307.1,nm_001171499.1,xm_012805303.1,,xm_003811254.2,nm_001009042.1,nm_001168765.1,xm_009240181.1,xm_012647228.1,xm_011356322.1,xm_010383132.1,,xm_010334776.1,xm_012934008.1,xm_013979043.1,xm_012559719.1,,
Alcohol,ALOX12B,nm_001139.2,,nm_009659.2,nm_001039377.1,,xm_012457540.1,nm_001192038.1,xm_009009526.1,xm_010996588.1,xm_546604.4,,xm_003466237.2,,xm_012091150.1,xm_005399437.2,xm_008010245.1,xm_006863398.1,xm_004684625.2,xm_007634576.1,xm_004458134.1,xm_013013178.1,xm_004712924.1,xm_006899147.1,xm_008153486.1,,xm_007522384.1,,xm_008563781.1,,xm_004857472.1,xm_005332837.1,xm_012951367.1,xm_003416770.2,,,xm_011997569.1,,xm_005067569.2,xm_012775723.1,xm_005349796.1,,,xm_013060240.1,xm_008855765.1,xm_012501293.1,xm_004594768.1,xm_004638439.1,xm_004398473.2,xm_004266879.1,,xm_003791119.1,xm_004012618.2,xm_003818048.2,,xm_009189627.1,xm_009251269.1,xm_012655632.1,xm_011358905.1,xm_010362415.1,,xm_010339812.1,xm_004604849.1,xm_013990053.1,xm_004376008.2,xm_006151762.1,
Alcohol,APOD,nm_001647.3,,nm_001301353.1,nm_012777.1,,xm_012448971.1,nm_001046491.2,,xm_010994398.1,xm_014110289.1,,xm_003477099.3,,xm_012036751.1,xm_005383177.2,xm_008009599.1,xm_006869414.1,xm_012729573.1,,xm_004465906.1,xm_013019409.1,xm_004712279.2,xm_006884283.1,xm_008151619.1,,,,xm_008568141.1,,nm_001310223.1,xm_005340960.2,xm_004654543.1,xm_003412929.2,nm_001283764.1,xm_011723350.1,xm_011988981.1,,,xm_012780294.1,xm_005344815.2,,,xm_004745302.2,xm_008839014.1,xm_003280424.3,xm_004578244.2,,xm_004391869.2,xm_004278773.2,nm_001082258.2,xm_003792686.1,,xm_003832742.2,,xm_003895310.2,xm_009239672.1,xm_012640184.1,xm_011381207.1,xm_010356720.1,,xm_003926188.2,xm_004603239.1,xm_001926063.6,xm_004373576.2,xm_006156752.1,
Alcohol,ART3,nm_001130016.2,,,xm_006534717.2,nm_001012034.1,,xm_012447051.1,nm_001040496.2,,xm_010983068.1,xm_005639076.2,,xm_013141512.1,,xm_012074463.1,xm_005388169.2,xm_007998935.1,xm_006871577.1,xm_012724138.1,,xm_012530654.1,xm_013020093.1,xm_013004815.1,xm_006885306.1,xm_008143660.1,,,,xm_008567312.1,xm_004038849.1,xm_013073358.1,xm_013363749.1,xm_004664814.1,xm_010594178.1,nm_001283271.1,xm_011733696.1,,,xm_013111999.1,,xm_013350848.1,,xm_007491040.1,xm_013063431.1,xm_008843498.1,xm_003265770.3,xm_012930085.1,xm_004647432.2,xm_004406331.1,xm_004280187.1,,xm_012805316.1,xm_012180201.1,xm_008957705.1,nm_001280372.1,,nm_001132479.2,xm_012650972.1,xm_011360564.1,xm_010377100.1,,xm_010342625.1,xm_012934839.1,nm_001244205.1,xm_004383154.1,xm_006142951.1
Alcohol,ATXN1,nm_000332.3,nm_001194100.1,nm_001199305.1,nm_012726.2,,xm_012476527.1,xm_010818561.1,xm_008990465.1,xm_010980199.1,xm_014110567.1,,xm_003468751.3,,xm_012031375.1,xm_013503817.1,xm_007973617.1,xm_006861018.1,xm_004693284.2,xm_007645949.1,xm_004483454.2,xm_013030467.1,xm_004715293.2,xm_006888694.1,xm_008146093.1,nr_127900.1,,,xm_008569542.1,,xm_004847648.2,xm_005329138.2,xm_004667937.2,xm_010596200.1,,xm_011742599.1,xm_011969955.1,,xm_013110598.1,xm_012753497.1,xm_013349066.1,,,xm_013060786.1,,xm_003263540.3,xm_004593102.2,xm_004628338.2,xm_004406022.2,xm_012534383.1,,xm_012804250.1,xm_012190071.1,xm_008976773.1,,,xm_009241444.1,xm_012643271.1,xm_011362867.1,xm_010376383.1,,xm_003927421.2,xm_004600549.1,xm_001927854.5,xm_012557455.1,,
Alcohol,BLNK,nm_001114094.1,,nm_008528.4,nm_001025767.1,,xm_012439457.1,nm_001046054.2,,xm_010974373.1,xm_005637574.2,,xm_003479555.3,,xm_012051284.1,xm_013506235.1,xm_007963707.1,xm_006831187.1,xm_004681028.2,,xm_004456971.2,xm_013017573.1,xm_013004186.1,xm_006880081.1,xm_008144390.1,,,,xm_008577885.1,xm_004049851.1,xm_004838572.2,xm_013362858.1,xm_012951522.1,xm_010589316.1,,xm_011735816.1,xm_011995590.1,,xm_005063609.2,,xm_005352266.1,,,xm_004749589.2,,xm_012505650.1,xm_004580257.2,xm_012513482.1,xm_004409487.1,xm_004268385.1,,xm_012803677.1,,xm_003825407.1,,,xm_003777608.2,xm_012654453.1,xm_011374038.1,xm_010389596.1,,xm_003922353.2,xm_012934458.1,xm_001928233.4,xm_004370133.1,,
Alcohol,BTG3,nm_001130914.1,nm_001265786.1,nr_002700.1,nm_019290.1,,xm_012444763.1,nm_001035453.2,xm_009003626.1,xm_010977403.1,xm_014109728.1,nm_001289948.1,xm_005003427.2,,xm_012029814.1,xm_013503870.1,xm_007966729.1,xm_006873156.1,xm_004675302.2,nm_001246775.1,xm_004462639.2,xm_013031050.1,xm_004711309.1,xm_006889819.1,xm_008145604.1,nm_001257073.1,xm_007539765.1,,xm_008580169.1,xm_004058941.1,xm_004842210.2,xm_005324322.1,xm_004654369.2,xm_010590353.1,nm_001283723.1,xm_011744379.1,xm_011964937.1,,xm_005068210.2,xm_012786003.1,xm_005360556.1,,nm_001199078.1,xm_004757795.2,xm_008832817.1,xm_004092283.2,xm_004588609.2,xm_004639092.1,xm_004402556.2,xm_004264463.1,nm_001082067.2,xm_012801572.1,nm_001246209.1,xm_003819194.2,nm_001205177.1,xm_003912044.2,xm_002830567.3,xm_012642976.1,xm_011358245.1,xm_010378097.1,,xm_003934325.2,xm_004606986.1,nm_001097517.1,xm_004371350.1,,
Alcohol,C10orf26,nm_001083913.1,,nm_146099.3,nm_001127484.1,,xm_012439563.1,xm_005212431.2,xm_002757594.3,xm_010987143.1,xm_005637677.2,,xm_013158298.1,,xm_012051683.1,xm_005403823.2,xm_007963987.1,xm_006831301.1,xm_004681008.2,,xm_004478840.2,xm_013017828.1,xm_004700953.1,xm_006879973.1,xm_008144251.1,,,,xm_008579749.1,,xm_004866458.1,xm_005333696.1,xm_004659391.1,xm_010589020.1,,xm_011735494.1,xm_011977484.1,,xm_013126532.1,xm_012770193.1,xm_005352415.1,,xm_001378778.3,xm_004749365.2,,xm_003255410.3,xm_004579897.1,xm_004629724.1,xm_004401985.2,xm_012534409.1,,xm_003787212.2,xm_004020150.2,xm_003825527.2,,xm_009215268.1,xm_009245752.1,xm_012661760.1,xm_011385816.1,xm_010356182.1,,xm_003922243.2,xm_004616313.1,xm_001929157.6,xm_004370090.1,,
Alcohol,CA2,nm_000067.2,nm_001195417.1,nm_009801.4,nm_019291.1,,xm_012470991.1,nm_178572.2,xm_002760756.2,xm_010979363.1,nm_001145170.1,,xm_003480004.3,xm_004431690.1,xm_012031812.1,xm_013512866.1,xm_008001008.1,xm_006859237.1,xm_004679755.2,xm_007615300.1,xm_004474759.2,xm_013012557.1,xm_004713882.1,xm_006880554.1,xm_008160367.1,nm_001163954.1,,,xm_008572614.1,xm_004057773.1,xm_004841979.2,xm_005328629.2,xm_004656917.1,xm_003408241.2,nm_001283685.1,xm_011733524.1,xm_011980929.1,,xm_005066808.2,xm_012774242.1,xm_005361840.2,,xm_007486885.1,xm_004766964.2,xm_008846268.1,xm_003269520.3,xm_004588120.2,xm_004626130.1,xm_004393757.2,xm_004276152.1,nm_001195708.1,xm_003782508.2,nm_001009771.1,xm_003831250.2,nm_001194924.1,xm_003902932.2,xm_009243910.1,xm_012643610.1,xm_011375932.1,xm_010381756.1,,xm_010351221.1,xm_004602551.1,xm_001927805.2,xm_012559866.1,xm_006160750.1,
Alcohol,CACNA1D,nm_000720.3,xm_015146954.1,nm_001302637.1,nm_017298.1,,xm_012460736.1,xm_010817674.1,xm_008987326.1,xm_010985014.1,xm_014122088.1,,xm_005008263.2,xm_004434922.1,xm_012059508.1,xm_005387368.2,xm_007984595.1,xm_006862050.1,xm_004676058.2,xm_003496113.2,xm_012527534.1,xm_013030746.1,xm_004715208.1,xm_006892225.1,xm_008146329.1,xm_005614191.1,,nm_001038605.2,xm_008587553.1,,xm_013065384.1,xm_005317204.2,xm_004652736.1,xm_010590107.1,,xm_011739655.1,xm_011986179.1,,nm_001281849.1,xm_012771602.1,xm_013346913.1,,xm_007500620.1,xm_004738201.2,xm_008851828.1,xm_012510128.1,xm_004581549.1,xm_004631686.1,xm_004411446.1,xm_004267920.2,nm_001136522.1,xm_003789391.2,xm_012106718.1,xm_003818729.2,,xm_003900940.2,xm_009238911.1,xm_012638166.1,xm_011378418.1,xm_010376188.1,,xm_003936561.2,xm_004615165.1,xm_013981782.1,xm_004368620.1,xm_006155464.1,
Alcohol,CACNG1,nm_000727.3,nm_001083949.1,nm_007582.2,nm_019255.1,,xm_012453861.1,nm_001080337.1,xm_008997608.1,xm_010983967.1,xm_848458.4,,xm_003465938.2,xm_004419071.1,xm_012053998.1,xm_005402150.2,xm_008012034.1,xm_006833596.1,xm_004693452.2,xm_003501858.1,xm_004450046.1,xm_013036623.1,xm_004702290.1,xm_006886266.1,xm_008149403.1,,xm_007524910.1,nm_001112709.1,xm_008563739.1,xm_004041116.1,xm_004870262.1,xm_005328230.2,xm_004655128.2,xm_003417300.1,nm_001283648.1,xm_011719556.1,xm_011990879.1,,xm_005069991.2,xm_012752164.1,xm_005350440.1,,,xm_004749119.2,xm_008843193.1,xm_003268661.1,xm_004592974.1,xm_004630037.1,xm_004415768.1,xm_004275401.1,nm_001082393.1,xm_003786194.1,,xm_003812355.1,,xm_003913323.2,xm_002827743.1,xm_012656898.1,xm_011368576.1,xm_010379983.1,,xm_003931808.2,xm_012934855.1,nm_001044605.1,xm_004374202.1,xm_006146776.1,
Alcohol,CALB2,nm_001740.4,,nm_007586.1,nm_053988.1,,xm_012437503.1,nm_001035288.1,,xm_010997950.1,xm_005620891.2,,xm_003472154.3,,xm_012041357.1,xm_005403497.2,xm_007993713.1,xm_006860184.1,xm_004690402.2,xm_007636277.1,xm_012530181.1,xm_013012825.1,xm_004698045.1,xm_006878626.1,xm_008139984.1,nm_001163952.1,,,xm_008591570.1,xm_004047261.1,xm_004842895.1,xm_005318403.1,xm_004659564.1,xm_003417070.2,nm_001284560.1,xm_011757562.1,xm_011975841.1,,xm_013115597.1,xm_012742668.1,xm_005345681.2,,,xm_004782158.1,xm_008834962.1,xm_012504595.1,xm_004584010.1,xm_012513512.1,xm_004393291.1,xm_004273241.1,nm_001082112.1,xm_012806108.1,,xm_003829487.1,,,xm_009250917.1,xm_012641520.1,xm_011380656.1,xm_010354044.1,,xm_003939933.1,xm_004600543.1,nm_001130226.1,xm_004387792.1,xm_006152666.1,
Alcohol,CALCA,nm_001033952.2,,nm_007587.2,nm_017338.2,,xm_012456588.1,nm_174642.2,,xm_010977237.1,nm_001003266.2,xm_013969432.1,xm_003465717.2,,xm_012064833.1,xm_005380337.2,xm_008005977.1,xm_006865781.1,xm_004683027.1,xm_003506415.1,xm_004472520.1,xm_013034131.1,xm_004705719.1,xm_006892049.1,xm_008151087.1,nm_001081854.3,,nm_001278859.1,xm_008574978.1,,xm_004851473.1,xm_005326776.1,xm_004650844.1,xm_010592211.1,,xm_011752307.1,xm_012000999.1,,xm_005075750.2,xm_012780611.1,xm_013347668.1,,nm_001291669.1,xm_004752033.2,xm_008853522.1,xm_004092646.2,xm_012929405.1,xm_004634904.1,xm_004415568.1,xm_004279152.1,xm_008265630.1,xm_003781132.1,nm_001130155.1,xm_008960797.1,xm_508295.4,xm_009186515.1,xm_009246585.1,xm_012654290.1,xm_011384403.1,xm_010388369.1,,xm_003919867.2,xm_004613656.1,xm_005661110.2,xm_004369674.1,xm_006142539.1,xm_019947923.1
Alcohol,CALM2,nm_001305624.1,,nm_001305632.1,nm_133551.2,,xm_012444627.1,nm_001075864.1,,xm_010992102.1,xm_014115149.1,,xm_013158101.1,,xm_012074434.1,xm_005375092.2,xm_007989144.1,xm_006872693.1,xm_012728925.1,xm_003496768.2,xm_004468451.2,xm_013021849.1,xm_004706661.1,xm_006897197.1,xm_008146052.1,nm_001081843.1,,,xm_008575595.1,xm_004028065.1,xm_004862779.1,xm_013356145.1,xm_004659505.2,xm_010590939.1,,,xm_011977973.1,,xm_005073467.2,,xm_005348474.2,,,xm_004781558.2,xm_008824260.1,xm_003264476.2,xm_004578970.1,xm_004643980.1,xm_012564266.1,xm_012534985.1,nm_001082072.1,xm_003785613.2,xm_012187744.1,xm_003815590.1,,,nm_001132692.1,xm_012647830.1,xm_011364565.1,xm_010365846.1,,xm_003938166.2,xm_012933859.1,xm_013979943.1,xm_004372926.1,xm_006161871.1,
Alcohol,CAP2,nm_006366.2,nm_001266532.1,nm_026056.4,nm_053874.1,,xm_012476579.1,nm_001098979.2,xm_009000965.1,xm_010980100.1,xm_535897.6,,xm_003468755.3,,xm_012031396.1,xm_005403406.2,xm_007973609.1,xm_006861016.1,xm_004693286.2,xm_007623197.1,xm_004484784.2,xm_013030427.1,xm_013007868.1,xm_006888669.1,xm_008146087.1,,,,xm_008589821.1,,xm_004847637.2,xm_013360266.1,xm_004667934.1,xm_003416458.2,,xm_011742624.1,xm_011969957.1,,xm_013110546.1,xm_012753608.1,xm_005355107.2,,,xm_004761279.1,,xm_003263543.3,xm_004593130.2,xm_012514040.1,xm_004406028.2,xm_012534366.1,,xm_012804238.1,xm_012107816.1,xm_008976774.1,nm_001279891.1,xm_009205662.1,nm_001132441.2,xm_012643265.1,xm_011362854.1,xm_010352727.1,,xm_003927322.2,xm_004613936.1,xm_003128188.5,xm_004382980.1,,
Alcohol,CCND1,nm_053056.2,nm_001278446.1,nm_007631.2,nm_171992.4,,xm_012452985.1,nm_001076480.2,xm_009008643.1,xm_010998080.1,nm_001005757.1,,xm_003468321.3,,xm_012041333.1,xm_005384251.2,xm_008018194.1,xm_006860824.1,xm_004695082.2,nm_001244048.1,xm_004459361.2,xm_013020873.1,xm_013007464.1,xm_006893229.1,xm_008146839.1,nm_001309189.1,,,xm_008591634.1,xm_004044001.1,xm_004852170.2,xm_013361964.1,xm_004654248.1,xm_003419533.2,xm_005569850.1,xm_011721173.1,xm_011986236.1,,xm_005064110.2,xm_012757670.1,xm_005351611.2,,,xm_004759617.2,xm_008825463.1,xm_003278020.3,xm_004598234.1,xm_004627114.1,xm_004393801.2,xm_004278049.1,xm_008262905.1,xm_003798291.2,nm_001127290.1,xm_008954211.1,,xm_003909423.2,nm_001131301.1,xm_012665577.1,xm_011382485.1,xm_010382131.1,,xm_010351907.1,xm_004610444.1,xm_013994006.1,xm_004383634.1,xm_006147803.1,
